TRIP_ID,DAY_OF_WEEK,DATE,UNICORN,STOP_ID,STOP_SEQUENCE,STOP_NAME,SHAPE_DIST_TRAVELED,DELAY
333_653_200307,Sunday,2020-05-03,333_653_200307_03_May,U783Z2,7,U Libušské sokolovny,4.93273,83.0
333_653_200307,Sunday,2020-05-03,333_653_200307_03_May,U335Z2,8,Libuš,5.30273,87.0
333_653_200307,Sunday,2020-05-03,333_653_200307_03_May,U804Z2,9,U Zvoničky,5.6134,43.0
333_653_200307,Sunday,2020-05-03,333_653_200307_03_May,U194Z2,10,Jalodvorská,5.9722599999999995,31.0
333_653_200307,Sunday,2020-05-03,333_653_200307_03_May,U749Z2,11,Tempo,6.841130000000001,-7.0
333_653_200307,Sunday,2020-05-03,333_653_200307_03_May,U656Z2,12,Sídliště Krč,7.17996,5.0
333_653_200307,Sunday,2020-05-03,333_653_200307_03_May,U893Z4,13,Zálesí,7.643960000000001,12.0
333_653_200307,Sunday,2020-05-03,333_653_200307_03_May,U488Z7,14,Nemocnice Krč,8.196819999999999,-41.0
333_653_200307,Sunday,2020-05-03,333_653_200307_03_May,U228Z5,15,Kačerov,9.55995,-135.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U1502Z2,1,"Dolní Břežany,Náměstí",0.0,36.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U1501Z2,2,"Dolní Břežany,Na kopečku",0.62157,19.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U545Z2,3,Písnice,3.37885,27.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U546Z2,4,Ke Březině,3.75854,8.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U871Z2,5,Lipovická,3.95848,-32.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U369Z2,6,Sídliště Písnice,4.46002,11.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U783Z2,7,U Libušské sokolovny,4.93273,1.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U335Z2,8,Libuš,5.30273,26.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U804Z2,9,U Zvoničky,5.6134,25.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U194Z2,10,Jalodvorská,5.9722599999999995,2.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U749Z2,11,Tempo,6.841130000000001,-45.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U656Z2,12,Sídliště Krč,7.17996,17.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U893Z4,13,Zálesí,7.643960000000001,-3.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U488Z7,14,Nemocnice Krč,8.196819999999999,-16.0
333_636_200307,Sunday,2020-05-03,333_636_200307_03_May,U228Z5,15,Kačerov,9.55995,-68.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U1502Z2,1,"Dolní Břežany,Náměstí",0.0,200.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U1501Z2,2,"Dolní Břežany,Na kopečku",0.62157,158.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U545Z2,3,Písnice,3.37885,147.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U546Z2,4,Ke Březině,3.75854,128.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U871Z2,5,Lipovická,3.95848,111.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U369Z2,6,Sídliště Písnice,4.46002,136.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U783Z2,7,U Libušské sokolovny,4.93273,141.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U335Z2,8,Libuš,5.30273,142.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U804Z2,9,U Zvoničky,5.6134,123.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U194Z2,10,Jalodvorská,5.9722599999999995,135.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U749Z2,11,Tempo,6.841130000000001,111.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U656Z2,12,Sídliště Krč,7.17996,122.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U893Z4,13,Zálesí,7.643960000000001,112.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U488Z7,14,Nemocnice Krč,8.196819999999999,164.0
333_653_200307,Saturday,2020-05-02,333_653_200307_02_May,U228Z5,15,Kačerov,9.55995,125.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U1502Z2,19,"Dolní Břežany,Náměstí",12.75022,48.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U1501Z2,20,"Dolní Břežany,Na kopečku",13.37178,30.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U545Z2,21,Písnice,16.129070000000002,2.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U546Z2,22,Ke Březině,16.508760000000002,13.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U871Z2,23,Lipovická,16.70869,-26.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U369Z2,24,Sídliště Písnice,17.21023,8.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U783Z2,25,U Libušské sokolovny,17.68294,22.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U335Z2,26,Libuš,18.05295,19.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U804Z2,27,U Zvoničky,18.36361,-10.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U194Z2,28,Jalodvorská,18.722479999999997,-12.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U749Z2,29,Tempo,19.59135,-10.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U656Z2,30,Sídliště Krč,19.93018,-8.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U893Z4,31,Zálesí,20.394170000000003,-4.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U488Z7,32,Nemocnice Krč,20.947029999999998,19.0
333_1010_200307,Saturday,2020-05-02,333_1010_200307_02_May,U228Z5,33,Kačerov,22.31017,-1.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U1502Z2,7,"Dolní Břežany,Náměstí",5.31161,60.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U1501Z2,8,"Dolní Břežany,Na kopečku",5.93318,40.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U545Z2,9,Písnice,8.69046,22.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U546Z2,10,Ke Březině,9.07015,10.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U871Z2,11,Lipovická,9.27009,-27.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U369Z2,12,Sídliště Písnice,9.77163,13.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U783Z2,13,U Libušské sokolovny,10.24434,30.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U335Z2,14,Libuš,10.614339999999999,36.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U804Z2,15,U Zvoničky,10.92501,18.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U194Z2,16,Jalodvorská,11.28387,19.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U749Z2,17,Tempo,12.15274,-4.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U656Z2,18,Sídliště Krč,12.49158,-12.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U893Z4,19,Zálesí,12.95557,4.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U488Z7,20,Nemocnice Krč,13.508429999999999,-23.0
333_1047_200307,Sunday,2020-05-03,333_1047_200307_03_May,U228Z5,21,Kačerov,14.87156,-53.0
333_1026_200307,Saturday,2020-05-02,333_1026_200307_02_May,U1502Z2,14,"Dolní Břežany,Náměstí",9.79442,44.0
333_1026_200307,Saturday,2020-05-02,333_1026_200307_02_May,U1501Z2,15,"Dolní Břežany,Na kopečku",10.415989999999999,-7.0
333_1026_200307,Saturday,2020-05-02,333_1026_200307_02_May,U545Z2,16,Písnice,13.17327,11.0
333_1026_200307,Saturday,2020-05-02,333_1026_200307_02_May,U546Z2,17,Ke Březině,13.55296,-9.0
333_1026_200307,Saturday,2020-05-02,333_1026_200307_02_May,U871Z2,18,Lipovická,13.7529,-27.0
333_1026_200307,Saturday,2020-05-02,333_1026_200307_02_May,U369Z2,19,Sídliště Písnice,14.254439999999999,29.0
333_1026_200307,Saturday,2020-05-02,333_1026_200307_02_May,U783Z2,20,U Libušské sokolovny,14.72715,37.0
333_1026_200307,Saturday,2020-05-02,333_1026_200307_02_May,U335Z2,21,Libuš,15.09715,57.0
